-3,05	-28,372625	1
-3,04	-28,094464	1
-3,03	-27,818127	1
-3,02	-27,543608	1
-3,01	-27,270901	1
-3	-27	1
-2,99	-26,730899	1
-2,98	-26,463592	1
-2,97	-26,198073	1
-2,96	-25,934336	1
-2,95	-25,672375	1
-2,94	-25,412184	1
-2,93	-25,153757	1
-2,92	-24,897088	1
-2,91	-24,642171	1
-2,9	-24,389	1
-2,89	-24,137569	1
-2,88	-23,887872	1
-2,87	-23,639903	1
-2,86	-23,393656	1
-2,85	-23,149125	1
-2,84	-22,906304	1
-2,83	-22,665187	1
-2,82	-22,425768	1
-2,81	-22,188041	1
-2,8	-21,952	1
-2,79	-21,717639	1
-2,78	-21,484952	1
-2,77	-21,253933	1
-2,76	-21,024576	1
-2,75	-20,796875	1
-2,74	-20,570824	1
-2,73	-20,346417	1
-2,72	-20,123648	1
-2,71	-19,902511	1
-2,7	-19,683	1
-2,69	-19,465109	1
-2,68	-19,248832	1
-2,67	-19,034163	1
-2,66	-18,821096	1
-2,65	-18,609625	1
-2,64	-18,399744	1
-2,63	-18,191447	1
-2,62	-17,984728	1
-2,61	-17,779581	1
-2,6	-17,576	1
-2,59	-17,373979	1
-2,58	-17,173512	1
-2,57	-16,974593	1
-2,56	-16,777216	1
-2,55	-16,581375	1
-2,54	-16,387064	1
-2,53	-16,194277	1
-2,52	-16,003008	1
-2,51	-15,813251	1
-2,5	-15,625	1
-2,49	-15,438249	1
-2,48	-15,252992	1
-2,47	-15,069223	1
-2,46	-14,886936	1
-2,45	-14,706125	1
-2,44	-14,526784	1
-2,43	-14,348907	1
-2,42	-14,172488	1
-2,41	-13,997521	1
-2,4	-13,824	1
-2,39	-13,651919	1
-2,38	-13,481272	1
-2,37	-13,312053	1
-2,36	-13,144256	1
-2,35	-12,977875	1
-2,34	-12,812904	1
-2,33	-12,649337	1
-2,32	-12,487168	1
-2,31	-12,326391	1
-2,3	-12,167	1
-2,29	-12,008989	1
-2,28	-11,852352	1
-2,27	-11,697083	1
-2,26	-11,543176	1
-2,25	-11,390625	1
-2,24	-11,239424	1
-2,23	-11,089567	1
-2,22	-10,941048	1
-2,21	-10,793861	1
-2,2	-10,648	1
-2,19	-10,503459	1
-2,18	-10,360232	1
-2,17	-10,218313	1
-2,16	-10,077696	1
-2,15	-9,938375	1
-2,14	-9,800344	1
-2,13	-9,663597	1
-2,12	-9,528128	1
-2,11	-9,393931	1
-2,1	-9,261	1
-2,09	-9,129329	1
-2,08	-8,998912	1
-2,07	-8,869743	1
-2,06	-8,741816	1
-2,05	-8,615125	1
-2,04	-8,489664	1
-2,03	-8,365427	1
-2,02	-8,242408	1
-2,01	-8,120601	1
-2	-8	1
-1,99	-7,880599	1
-1,98	-7,762392	1
-1,97	-7,645373	1
-1,96	-7,529536	1
-1,95	-7,414875	1
-1,94	-7,301384	1
-1,93	-7,189057	1
-1,92	-7,077888	1
-1,91	-6,967871	1
-1,9	-6,859	1
-1,89	-6,751269	1
-1,88	-6,644672	1
-1,87	-6,539203	1
-1,86	-6,434856	1
-1,85	-6,331625	1
-1,84	-6,229504	1
-1,83	-6,128487	1
-1,82	-6,028568	1
-1,81	-5,929741	1
-1,8	-5,832	1
-1,79	-5,735339	1
-1,78	-5,639752	1
-1,77	-5,545233	1
-1,76	-5,451776	1
-1,75	-5,359375	1
-1,74	-5,268024	1
-1,73	-5,177717	1
-1,72	-5,088448	1
-1,71	-5,000211	1
-1,7	-4,913	1
-1,69	-4,826809	1
-1,68	-4,741632	1
-1,67	-4,657463	1
-1,66	-4,574296	1
-1,65	-4,492125	1
-1,64	-4,410944	1
-1,63	-4,330747	1
-1,62	-4,251528	1
-1,61	-4,173281	1
-1,6	-4,096	1
-1,59	-4,019679	1
-1,58	-3,944312	1
-1,57	-3,869893	1
-1,56	-3,796416	1
-1,55	-3,723875	1
-1,54	-3,652264	1
-1,53	-3,581577	1
-1,52	-3,511808	1
-1,51	-3,442951	1
-1,5	-3,375	1
-1,49	-3,307949	1
-1,48	-3,241792	1
-1,47	-3,176523	1
-1,46	-3,112136	1
-1,45	-3,048625	1
-1,44	-2,985984	1
-1,43	-2,924207	1
-1,42	-2,863288	1
-1,41	-2,803221	1
-1,4	-2,744	1
-1,39	-2,685619	1
-1,38	-2,628072	1
-1,37	-2,571353	1
-1,36	-2,515456	1
-1,35	-2,460375	1
-1,34	-2,406104	1
-1,33	-2,352637	1
-1,32	-2,299968	1
-1,31	-2,248091	1
-1,3	-2,197	1
-1,29	-2,146689	1
-1,28	-2,097152	1
-1,27	-2,048383	1
-1,26	-2,000376	1
-1,25	-1,953125	1
-1,24	-1,906624	1
-1,23	-1,860867	1
-1,22	-1,815848	1
-1,21	-1,771561	1
-1,2	-1,728	1
-1,19	-1,685159	1
-1,18	-1,643032	1
-1,17	-1,601613	1
-1,16	-1,560896	1
-1,15	-1,520875	1
-1,14	-1,481544	1
-1,13	-1,442897	1
-1,12	-1,404928	1
-1,11	-1,367631	1
-1,1	-1,331	1
-1,09	-1,295029	1
-1,08	-1,259712	1
-1,07	-1,225043	1
-1,06	-1,191016	1
-1,05	-1,157625	1
-1,04	-1,124864	1
-1,03	-1,092727	1
-1,02	-1,061208	1
-1,01	-1,030301	1
-1	-1	1
-0,99	-0,970299	1
-0,98	-0,941192	1
-0,97	-0,912673	1
-0,96	-0,884736	1
-0,95	-0,857375	1
-0,94	-0,830584	1
-0,93	-0,804357	1
-0,92	-0,778688	1
-0,91	-0,753571	1
-0,9	-0,729	1
-0,89	-0,704969	1
-0,88	-0,681472	1
-0,87	-0,658503	1
-0,86	-0,636056	1
-0,85	-0,614125	1
-0,84	-0,592704	1
-0,83	-0,571787	1
-0,82	-0,551368	1
-0,81	-0,531441	1
-0,8	-0,512	1
-0,79	-0,493039	1
-0,78	-0,474552	1
-0,77	-0,456533	1
-0,76	-0,438976	1
-0,75	-0,421875	1
-0,74	-0,405224	1
-0,73	-0,389017	1
-0,72	-0,373248	1
-0,71	-0,357911	1
-0,7	-0,343	1
-0,69	-0,328509	1
-0,68	-0,314432	1
-0,67	-0,300763	1
-0,66	-0,287496	1
-0,65	-0,274625	1
-0,64	-0,262144	1
-0,63	-0,250047	1
-0,62	-0,238328	1
-0,61	-0,226981	1
-0,6	-0,216	1
-0,59	-0,205379	1
-0,58	-0,195112	1
-0,57	-0,185193	1
-0,56	-0,175616	1
-0,55	-0,166375	1
-0,54	-0,157464	1
-0,53	-0,148877	1
-0,52	-0,140608	1
-0,51	-0,132651	1
-0,5	-0,125	1
-0,49	-0,117649	1
-0,48	-0,110592	1
-0,47	-0,103823	1
-0,46	-0,097336	1
-0,45	-0,091125	1
-0,44	-0,085184	1
-0,43	-0,079507	1
-0,42	-0,074088	1
-0,41	-0,068921	1
-0,4	-0,064	1
-0,39	-0,059319	1
-0,38	-0,054872	1
-0,37	-0,050653	1
-0,36	-0,046656	1
-0,35	-0,042875	1
-0,34	-0,039304	1
-0,33	-0,035937	1
-0,32	-0,032768	1
-0,31	-0,029791	1
-0,3	-0,027	1
-0,29	-0,024389	1
-0,28	-0,021952	1
-0,27	-0,019683	1
-0,26	-0,017576	1
-0,25	-0,015625	1
-0,24	-0,013824	1
-0,23	-0,012167	1
-0,22	-0,010648	1
-0,21	-0,009261	1
-0,2	-0,008	1
-0,19	-0,006859	1
-0,18	-0,005832	1
-0,17	-0,004913	1
-0,16	-0,004096	1
-0,15	-0,003375	1
-0,14	-0,002744	1
-0,13	-0,002197	1
-0,12	-0,001728	1
-0,11	-0,001331	1
-0,1	-0,001	1
-0,09	-0,000729	1
-0,08	-0,000512	1
-0,07	-0,000343	1
-0,06	-0,000216	1
-0,05	-0,000125	1
-0,04	-6,4E-05	1
-0,03	-2,7E-05	1
-0,02	-8E-06	1
-0,01	-1E-06	1
-1,10134E-13	-1,33587E-39	1
0,01	1E-06	1
0,02	8E-06	1
0,03	2,7E-05	1
0,04	6,4E-05	1
0,05	0,000125	1
0,06	0,000216	1
0,07	0,000343	1
0,08	0,000512	1
0,09	0,000729	1
0,1	0,001	1
0,11	0,001331	1
0,12	0,001728	1
0,13	0,002197	1
0,14	0,002744	1
0,15	0,003375	1
0,16	0,004096	1
0,17	0,004913	1
0,18	0,005832	1
0,19	0,006859	1
0,2	0,008	1
0,21	0,009261	1
0,22	0,010648	1
0,23	0,012167	1
0,24	0,013824	1
0,25	0,015625	1
0,26	0,017576	1
0,27	0,019683	1
0,28	0,021952	1
0,29	0,024389	1
0,3	0,027	1
0,31	0,029791	1
0,32	0,032768	1
0,33	0,035937	1
0,34	0,039304	1
0,35	0,042875	1
0,36	0,046656	1
0,37	0,050653	1
0,38	0,054872	1
0,39	0,059319	1
0,4	0,064	1
0,41	0,068921	1
0,42	0,074088	1
0,43	0,079507	1
0,44	0,085184	1
0,45	0,091125	1
0,46	0,097336	1
0,47	0,103823	1
0,48	0,110592	1
0,49	0,117649	1
0,5	0,125	1
0,51	0,132651	1
0,52	0,140608	1
0,53	0,148877	1
0,54	0,157464	1
0,55	0,166375	1
0,56	0,175616	1
0,57	0,185193	1
0,58	0,195112	1
0,59	0,205379	1
0,6	0,216	1
0,61	0,226981	1
0,62	0,238328	1
0,63	0,250047	1
0,64	0,262144	1
0,65	0,274625	1
0,66	0,287496	1
0,67	0,300763	1
0,68	0,314432	1
0,69	0,328509	1
0,7	0,343	1
0,71	0,357911	1
0,72	0,373248	1
0,73	0,389017	1
0,74	0,405224	1
0,75	0,421875	1
0,76	0,438976	1
0,77	0,456533	1
0,78	0,474552	1
0,79	0,493039	1
0,8	0,512	1
0,81	0,531441	1
0,82	0,551368	1
0,83	0,571787	1
0,84	0,592704	1
0,85	0,614125	1
0,86	0,636056	1
0,87	0,658503	1
0,88	0,681472	1
0,89	0,704969	1
0,9	0,729	1
0,91	0,753571	1
0,92	0,778688	1
0,93	0,804357	1
0,94	0,830584	1
0,95	0,857375	1
0,96	0,884736	1
0,97	0,912673	1
0,98	0,941192	1
0,99	0,970299	1
1	1	1
1,01	1,030301	1
1,02	1,061208	1
1,03	1,092727	1
1,04	1,124864	1
1,05	1,157625	1
1,06	1,191016	1
1,07	1,225043	1
1,08	1,259712	1
1,09	1,295029	1
1,1	1,331	1
1,11	1,367631	1
1,12	1,404928	1
1,13	1,442897	1
1,14	1,481544	1
1,15	1,520875	1
1,16	1,560896	1
1,17	1,601613	1
1,18	1,643032	1
1,19	1,685159	1
1,2	1,728	1
1,21	1,771561	1
1,22	1,815848	1
1,23	1,860867	1
1,24	1,906624	1
1,25	1,953125	1
1,26	2,000376	1
1,27	2,048383	1
1,28	2,097152	1
1,29	2,146689	1
1,3	2,197	1
1,31	2,248091	1
1,32	2,299968	1
1,33	2,352637	1
1,34	2,406104	1
1,35	2,460375	1
1,36	2,515456	1
1,37	2,571353	1
1,38	2,628072	1
1,39	2,685619	1
1,4	2,744	1
1,41	2,803221	1
1,42	2,863288	1
1,43	2,924207	1
1,44	2,985984	1
1,45	3,048625	1
1,46	3,112136	1
1,47	3,176523	1
1,48	3,241792	1
1,49	3,307949	1
1,5	3,375	1
1,51	3,442951	1
1,52	3,511808	1
1,53	3,581577	1
1,54	3,652264	1
1,55	3,723875	1
1,56	3,796416	1
1,57	3,869893	1
1,58	3,944312	1
1,59	4,019679	1
1,6	4,096	1
1,61	4,173281	1
1,62	4,251528	1
1,63	4,330747	1
1,64	4,410944	1
1,65	4,492125	1
1,66	4,574296	1
1,67	4,657463	1
1,68	4,741632	1
1,69	4,826809	1
1,7	4,913	1
1,71	5,000211	1
1,72	5,088448	1
1,73	5,177717	1
1,74	5,268024	1
1,75	5,359375	1
1,76	5,451776	1
1,77	5,545233	1
1,78	5,639752	1
1,79	5,735339	1
1,8	5,832	1
1,81	5,929741	1
1,82	6,028568	1
1,83	6,128487	1
1,84	6,229504	1
1,85	6,331625	1
1,86	6,434856	1
1,87	6,539203	1
1,88	6,644672	1
1,89	6,751269	1
1,9	6,859	1
1,91	6,967871	1
1,92	7,077888	1
1,93	7,189057	1
1,94	7,301384	1
1,95	7,414875	1
1,96	7,529536	1
1,97	7,645373	1
1,98	7,762392	1
1,99	7,880599	1
2	8	1
2,01	8,120601	1
2,02	8,242408	1
2,03	8,365427	1
2,04	8,489664	1
2,05	8,615125	1
2,06	8,741816	1
2,07	8,869743	1
2,08	8,998912	1
2,09	9,129329	1
2,1	9,261	1
2,11	9,393931	1
2,12	9,528128	1
2,13	9,663597	1
2,14	9,800344	1
2,15	9,938375	1
2,16	10,077696	1
2,17	10,218313	1
2,18	10,360232	1
2,19	10,503459	1
2,2	10,648	1
2,21	10,793861	1
2,22	10,941048	1
2,23	11,089567	1
2,24	11,239424	1
2,25	11,390625	1
2,26	11,543176	1
2,27	11,697083	1
2,28	11,852352	1
2,29	12,008989	1
2,3	12,167	1
2,31	12,326391	1
2,32	12,487168	1
2,33	12,649337	1
2,34	12,812904	1
2,35	12,977875	1
2,36	13,144256	1
2,37	13,312053	1
2,38	13,481272	1
2,39	13,651919	1
2,4	13,824	1
2,41	13,997521	1
2,42	14,172488	1
2,43	14,348907	1
2,44	14,526784	1
2,45	14,706125	1
2,46	14,886936	1
2,47	15,069223	1
2,48	15,252992	1
2,49	15,438249	1
2,5	15,625	1
2,51	15,813251	1
2,52	16,003008	1
2,53	16,194277	1
2,54	16,387064	1
2,55	16,581375	1
2,56	16,777216	1
2,57	16,974593	1
2,58	17,173512	1
2,59	17,373979	1
2,6	17,576	1
2,61	17,779581	1
2,62	17,984728	1
2,63	18,191447	1
2,64	18,399744	1
2,65	18,609625	1
2,66	18,821096	1
2,67	19,034163	1
2,68	19,248832	1
2,69	19,465109	1
2,7	19,683	1
2,71	19,902511	1
2,72	20,123648	1
2,73	20,346417	1
2,74	20,570824	1
2,75	20,796875	1
2,76	21,024576	1
2,77	21,253933	1
2,78	21,484952	1
2,79	21,717639	1
2,8	21,952	1
2,81	22,188041	1
2,82	22,425768	1
2,83	22,665187	1
2,84	22,906304	1
2,85	23,149125	1
2,86	23,393656	1
2,87	23,639903	1
2,88	23,887872	1
2,89	24,137569	1
2,9	24,389	1
2,91	24,642171	1
2,92	24,897088	1
2,93	25,153757	1
2,94	25,412184	1
2,95	25,672375	1
2,96	25,934336	1
2,97	26,198073	1
2,98	26,463592	1
2,99	26,730899	1
3	27	1
3,01	27,270901	1
3,02	27,543608	1
3,03	27,818127	1
3,04	28,094464	1
3,05	28,372625	1
3,06	28,652616	1
3,07	28,934443	1
3,08	29,218112	1
3,09	29,503629	1
3,1	29,791	1
3,11	30,080231	1
3,12	30,371328	1
3,13	30,664297	1
3,14	30,959144	1
3,15	31,255875	1
3,16	31,554496	1
3,17	31,855013	1
3,18	32,157432	1
3,19	32,461759	1
3,2	32,768	1
3,21	33,076161	1
3,22	33,386248	1
3,23	33,698267	1
3,24	34,012224	1
3,25	34,328125	1
3,26	34,645976	1
3,27	34,965783	1
3,28	35,287552	1
3,29	35,611289	1
3,3	35,937	1
3,31	36,264691	1
3,32	36,594368	1
3,33	36,926037	1
3,34	37,259704	1
3,35	37,595375	1
3,36	37,933056	1
3,37	38,272753	1
3,38	38,614472	1
3,39	38,958219	1
3,4	39,304	1
3,41	39,651821	1
3,42	40,001688	1
3,43	40,353607	1
3,44	40,707584	1
3,45	41,063625	1
3,46	41,421736	1
3,47	41,781923	1
3,48	42,144192	1
3,49	42,508549	1
3,5	42,875	1
3,51	43,243551	1
3,52	43,614208	1
3,53	43,986977	1
3,54	44,361864	1
3,55	44,738875	1
3,56	45,118016	1
3,57	45,499293	1
3,58	45,882712	1
3,59	46,268279	1
3,6	46,656	1
3,61	47,045881	1
3,62	47,437928	1
3,63	47,832147	1
3,64	48,228544	1
3,65	48,627125	1
3,66	49,027896	1
3,67	49,430863	1
3,68	49,836032	1
3,69	50,243409	1
3,7	50,653	1
3,71	51,064811	1
3,72	51,478848	1
3,73	51,895117	1
3,74	52,313624	1
3,75	52,734375	1
3,76	53,157376	1
3,77	53,582633	1
3,78	54,010152	1
3,79	54,439939	1
3,8	54,872	1
3,81	55,306341	1
3,82	55,742968	1
3,83	56,181887	1
3,84	56,623104	1
3,85	57,066625	1
3,86	57,512456	1
3,87	57,960603	1
3,88	58,411072	1
3,89	58,863869	1
3,9	59,319	1
3,91	59,776471	1
3,92	60,236288	1
3,93	60,698457	1
3,94	61,162984	1
3,95	61,629875	1
3,96	62,099136	1
3,97	62,570773	1
3,98	63,044792	1
3,99	63,521199	1
4	64	1
4,01	64,481201	1
4,02	64,964808	1
4,03	65,450827	1
4,04	65,939264	1
4,05	66,430125	1
4,06	66,923416	1
4,07	67,419143	1
4,08	67,917312	1
4,09	68,417929	1
4,1	68,921	1
4,11	69,426531	1
4,12	69,934528	1
4,13	70,444997	1
4,14	70,957944	1
4,15	71,473375	1
4,16	71,991296	1
4,17	72,511713	1
4,18	73,034632	1
4,19	73,560059	1
4,2	74,088	1
4,21	74,618461	1
4,22	75,151448	1
4,23	75,686967	1
4,24	76,225024	1
4,25	76,765625	1
4,26	77,308776	1
4,27	77,854483	1
4,28	78,402752	1
4,29	78,953589	1
4,3	79,507	1
4,31	80,062991	1
4,32	80,621568	1
4,33	81,182737	1
4,34	81,746504	1
4,35	82,312875	1
4,36	82,881856	1
4,37	83,453453	1
4,38	84,027672	1
4,39	84,604519	1
4,4	85,184	1
4,41	85,766121	1
4,42	86,350888	1
4,43	86,938307	1
4,44	87,528384	1
4,45	88,121125	1
4,46	88,716536	1
4,47	89,314623	1
4,48	89,915392	1
4,49	90,518849	1
4,5	91,125	1
4,51	91,733851	1
4,52	92,345408	1
4,53	92,959677	1
4,54	93,576664	1
4,55	94,196375	1
4,56	94,818816	1
4,57	95,443993	1
4,58	96,071912	1
4,59	96,702579	1
4,6	97,336	1
4,61	97,972181	1
4,62	98,611128	1
4,63	99,252847	1
4,64	99,897344	1
4,65	100,544625	1
4,66	101,194696	1
4,67	101,847563	1
4,68	102,503232	1
4,69	103,161709	1
4,7	103,823	1
4,71	104,487111	1
4,72	105,154048	1
4,73	105,823817	1
4,74	106,496424	1
4,75	107,171875	1
4,76	107,850176	1
4,77	108,531333	1
4,78	109,215352	1
4,79	109,902239	1
4,8	110,592	1
4,81	111,284641	1
4,82	111,980168	1
4,83	112,678587	1
4,84	113,379904	1
4,85	114,084125	1
4,86	114,791256	1
4,87	115,501303	1
4,88	116,214272	1
4,89	116,930169	1
4,9	117,649	1
4,91	118,370771	1
4,92	119,095488	1
4,93	119,823157	1
4,94	120,553784	1
4,95	121,287375	1
4,96	122,023936	1
4,97	122,763473	1
4,98	123,505992	1
4,99	124,251499	1
5	125	1
